"FullName","LastWriteTime","Length"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\warning.js","11/05/2026 09:44:48","739"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\misc\true.js","11/05/2026 09:44:48","20"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\warn-once.js","11/05/2026 09:44:48","256"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\chunks\postcss-import.js","11/05/2026 09:44:48","18431"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\tokenize.js","11/05/2026 09:44:48","6700"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\resolve-tsconfig-DCdBlPeK.mjs","11/05/2026 09:44:48","4420"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\bin\openChrome.js","11/05/2026 09:44:48","1842"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\terminal-highlight.js","11/05/2026 09:44:48","1399"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\chunks\node.js","11/05/2026 09:44:48","1266564"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\prompt-U5ajztzG.mjs","11/05/2026 09:44:48","49759"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\symbols.js","11/05/2026 09:44:48","91"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\stringify.js","11/05/2026 09:44:47","213"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\plugins-index.mjs","11/05/2026 09:44:47","1082"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\parse-ast-index.mjs","11/05/2026 09:44:47","2148"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\targets.d.ts","11/05/2026 09:44:47","867"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\stringifier.js","11/05/2026 09:44:47","9026"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\index.d.ts","11/05/2026 09:44:47","18604"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\parse-_9Vwp6y3.mjs","11/05/2026 09:44:47","2628"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\rule.js","11/05/2026 09:44:47","569"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\ast.d.ts","11/05/2026 09:44:47","212319"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\root.js","11/05/2026 09:44:47","1239"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\parallel-plugin.mjs","11/05/2026 09:44:47","187"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\parallel-plugin-worker.mjs","11/05/2026 09:44:47","1078"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\result.js","11/05/2026 09:44:47","738"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\normalize-string-or-regex-dAjLOSbp.mjs","11/05/2026 09:44:47","2131"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\processor.js","11/05/2026 09:44:47","1739"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\non-secure\index.d.ts","11/05/2026 09:44:47","983"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\previous-map.js","11/05/2026 09:44:47","4508"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\misc-DJYbNKZX.mjs","11/05/2026 09:44:47","714"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\index.d.ts","11/05/2026 09:44:47","2252"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\postcss.js","11/05/2026 09:44:47","2898"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\index.mjs","11/05/2026 09:44:47","276"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\async\index.d.ts","11/05/2026 09:44:47","1505"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\logs-D80CXhvg.mjs","11/05/2026 09:44:47","5826"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\module-runner.js","11/05/2026 09:44:47","54046"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\parser.js","11/05/2026 09:44:47","14846"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\README.md","11/05/2026 09:44:47","1552"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\README.md","11/05/2026 09:44:47","6058"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\load-config-xUNmcCRn.mjs","11/05/2026 09:44:47","4229"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\.claude\settings.local.json","11/05/2026 09:44:47","440"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\package.json","11/05/2026 09:44:47","3835"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\parse.js","11/05/2026 09:44:47","1147"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\chunks\logger.js","11/05/2026 09:44:47","11612"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\url-alphabet\package.json","11/05/2026 09:44:47","99"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\source-node.d.ts","11/05/2026 09:44:47","33"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\index.js","11/05/2026 09:44:47","1665"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\index.mjs","11/05/2026 09:44:47","1535"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\node.js","11/05/2026 09:44:47","10719"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\source-map.d.ts","11/05/2026 09:44:47","3408"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\package.json","11/05/2026 09:44:47","2283"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\utils.d.ts","11/05/2026 09:44:47","129"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\chunks\lib.js","11/05/2026 09:44:47","11710"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\get-log-filter.mjs","11/05/2026 09:44:47","2037"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\flags.js","11/05/2026 09:44:47","666"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\source-map-generator.d.ts","11/05/2026 09:44:47","41"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\non-secure\package.json","11/05/2026 09:44:47","99"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\no-work-result.js","11/05/2026 09:44:47","2619"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\filter\simple-filters.d.ts","11/05/2026 09:44:47","2102"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\filter-index.mjs","11/05/2026 09:44:47","11348"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\source-map-consumer.d.ts","11/05/2026 09:44:47","40"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\async\package.json","11/05/2026 09:44:47","233"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\composeVisitors.js","11/05/2026 09:44:47","11393"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\map-generator.js","11/05/2026 09:44:47","10031"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\internal.js","11/05/2026 09:44:47","138"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\README.md","11/05/2026 09:44:47","26040"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\index.d.ts","11/05/2026 09:44:47","35"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\nanoid.js","11/05/2026 09:44:47","169"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\README.md","11/05/2026 09:44:47","28332"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\experimental-index.mjs","11/05/2026 09:44:47","12939"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\list.js","11/05/2026 09:44:47","1227"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\index.js","11/05/2026 09:44:47","2700"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\browserslistToTargets.js","11/05/2026 09:44:47","929"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\async\index.native.js","11/05/2026 09:44:47","820"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\package.json","11/05/2026 09:44:47","2548"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\error-BrnLyQ-g.mjs","11/05/2026 09:44:47","2926"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\filter\index.d.ts","11/05/2026 09:44:47","120"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\lazy-result.js","11/05/2026 09:44:47","13869"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\util.js","11/05/2026 09:44:47","15403"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\url-alphabet\index.js","11/05/2026 09:44:47","110"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\targets.js.flow","11/05/2026 09:44:47","819"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\misc\false.js","11/05/2026 09:44:47","21"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\package.json","11/05/2026 09:44:47","1896"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\filter\filter-vite-plugins.d.ts","11/05/2026 09:44:47","875"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\lib\utils.js","11/05/2026 09:44:47","1994"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\define-config-DJOr6Iwt.mjs","11/05/2026 09:44:47","130"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\non-secure\index.js","11/05/2026 09:44:47","497"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\chunks\dist.js","11/05/2026 09:44:47","246735"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\input.js","11/05/2026 09:44:47","6798"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\index.js.flow","11/05/2026 09:44:47","20788"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\source-node.js","11/05/2026 09:44:47","13808"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\index.js","11/05/2026 09:44:47","1397"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\filter\composable-filters.d.ts","11/05/2026 09:44:47","3427"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\lib\scan.js","11/05/2026 09:44:47","9189"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\fromJSON.js","11/05/2026 09:44:47","1506"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\constructors-D6i2Tbyl.mjs","11/05/2026 09:44:47","2909"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\async\index.js","11/05/2026 09:44:47","982"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\source-map.js","11/05/2026 09:44:47","405"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\node\ast.js.flow","11/05/2026 09:44:47","216648"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\README.md","11/05/2026 09:44:47","2628"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\document.js","11/05/2026 09:44:47","654"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\source-map-generator.js","11/05/2026 09:44:47","14933"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\posix.js","11/05/2026 09:44:47","60"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\index.browser.js","11/05/2026 09:44:47","1064"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\config.mjs","11/05/2026 09:44:47","267"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\package.json","11/05/2026 09:44:47","819"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\lib\picomatch.js","11/05/2026 09:44:47","10091"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\declaration.js","11/05/2026 09:44:47","495"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\async\index.browser.js","11/05/2026 09:44:47","984"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\source-map-consumer.js","11/05/2026 09:44:47","41580"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\utils.js","11/05/2026 09:44:47","519"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\cli.mjs","11/05/2026 09:44:47","39091"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\css-syntax-error.js","11/05/2026 09:44:47","3402"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\lib\parse.js","11/05/2026 09:44:47","33731"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\index.d.cts","11/05/2026 09:44:47","2252"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\cli.js","11/05/2026 09:44:47","29945"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\filter\simple-filters.js","11/05/2026 09:44:47","1952"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\bin\nanoid.cjs","11/05/2026 09:44:47","1129"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\quick-sort.js","11/05/2026 09:44:47","4068"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\bin\cli.mjs","11/05/2026 09:44:47","46"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\container.js","11/05/2026 09:44:47","10647"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\fdir\dist\index.d.mts","11/05/2026 09:44:47","5129"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\tinyglobby\dist\index.d.mts","11/05/2026 09:44:47","4664"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\bindingify-input-options-zrVFGksD.mjs","11/05/2026 09:44:47","76863"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\url-alphabet\index.cjs","11/05/2026 09:44:47","280"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\index.js","11/05/2026 09:44:47","479"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\filter\index.js","11/05/2026 09:44:47","120"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\chunks\chunk.js","11/05/2026 09:44:47","1792"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\fdir\dist\index.mjs","11/05/2026 09:44:47","17225"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\mapping-list.js","11/05/2026 09:44:47","2339"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\typescript\bin\tsserver","11/05/2026 09:44:47","50"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\comment.js","11/05/2026 09:44:47","203"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\tinyglobby\dist\index.mjs","11/05/2026 09:44:47","12128"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\lib\constants.js","11/05/2026 09:44:47","4552"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\non-secure\index.cjs","11/05/2026 09:44:47","1114"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss\LICENSE","11/05/2026 09:44:47","15648"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picocolors\types.d.ts","11/05/2026 09:44:47","1013"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\detect-libc\index.d.ts","11/05/2026 09:44:47","436"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\binary-search.js","11/05/2026 09:44:47","4249"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\index.js","11/05/2026 09:44:47","35"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\lib\at-rule.js","11/05/2026 09:44:47","471"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\fdir\README.md","11/05/2026 09:44:47","3851"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\typescript\bin\tsc","11/05/2026 09:44:47","45"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picomatch\LICENSE","11/05/2026 09:44:47","1091"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\tinyglobby\README.md","11/05/2026 09:44:47","932"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\index.cjs","11/05/2026 09:44:47","3430"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\vite\dist\node\chunks\build.js","11/05/2026 09:44:47","203496"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\detect-libc\README.md","11/05/2026 09:44:47","3215"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picocolors\picocolors.d.ts","11/05/2026 09:44:47","138"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\fdir\package.json","11/05/2026 09:44:47","2694"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\dist\shared\binding-ESkOU1xr.mjs","11/05/2026 09:44:47","29320"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\postcss\LICENSE","11/05/2026 09:44:47","1095"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\filter\filter-vite-plugins.js","11/05/2026 09:44:47","2394"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\tinyglobby\package.json","11/05/2026 09:44:47","1820"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\base64.js","11/05/2026 09:44:47","1540"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\detect-libc\package.json","11/05/2026 09:44:47","1278"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picocolors\README.md","11/05/2026 09:44:47","622"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@oxc-project\types\LICENSE","11/05/2026 09:44:47","1119"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\async\index.cjs","11/05/2026 09:44:47","2870"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\fdir\dist\index.d.cts","11/05/2026 09:44:47","5129"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picocolors\package.json","11/05/2026 09:44:47","552"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\tinyglobby\dist\index.d.cts","11/05/2026 09:44:47","4664"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\detect-libc\lib\process.js","11/05/2026 09:44:47","569"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@oxc-project\types\types.d.ts","11/05/2026 09:44:47","42750"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\base64-vlq.js","11/05/2026 09:44:47","4714"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\dist\filter\composable-filters.js","11/05/2026 09:44:47","7116"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\index.browser.cjs","11/05/2026 09:44:47","2834"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\README.md","11/05/2026 09:44:47","665"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picocolors\picocolors.js","11/05/2026 09:44:47","2663"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\fdir\dist\index.cjs","11/05/2026 09:44:47","18210"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss-win32-x64-msvc\README.md","11/05/2026 09:44:47","121"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\tinyglobby\dist\index.cjs","11/05/2026 09:44:47","13389"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\detect-libc\lib\filesystem.js","11/05/2026 09:44:47","1097"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\binding-win32-x64-msvc\README.md","11/05/2026 09:44:47","108"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@oxc-project\types\README.md","11/05/2026 09:44:47","55"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\async\index.browser.cjs","11/05/2026 09:44:47","2692"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\package.json","11/05/2026 09:44:47","5684"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\lib\array-set.js","11/05/2026 09:44:47","3197"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picocolors\picocolors.browser.js","11/05/2026 09:44:47","598"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss-win32-x64-msvc\package.json","11/05/2026 09:44:47","719"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\pluginutils\LICENSE","11/05/2026 09:44:47","1302"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@rolldown\binding-win32-x64-msvc\package.json","11/05/2026 09:44:47","782"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\@oxc-project\types\package.json","11/05/2026 09:44:47","577"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\fdir\LICENSE","11/05/2026 09:44:47","1053"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\rolldown\LICENSE","11/05/2026 09:44:47","1302"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\tinyglobby\LICENSE","11/05/2026 09:44:47","1076"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\detect-libc\lib\elf.js","11/05/2026 09:44:47","982"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\nanoid\LICENSE","11/05/2026 09:44:47","1095"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\picocolors\LICENSE","11/05/2026 09:44:47","787"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\source-map-js\LICENSE","11/05/2026 09:44:47","1526"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\lightningcss-win32-x64-msvc\LICENSE","11/05/2026 09:44:47","15648"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\detect-libc\lib\detect-libc.js","11/05/2026 09:44:47","7503"
"C:\Users\Donizete Senne\recipe-discovery\node_modules\detect-libc\LICENSE","11/05/2026 09:44:47","11357"
"C:\Users\Donizete Senne\recipe-discovery\index.html","11/05/2026 09:44:33","366"
"C:\Users\Donizete Senne\recipe-discovery\src\main.ts","11/05/2026 09:44:32","2464"
"C:\Users\Donizete Senne\recipe-discovery\src\counter.ts","11/05/2026 09:44:32","274"
"C:\Users\Donizete Senne\recipe-discovery\src\assets\vite.svg","11/05/2026 09:44:32","8709"
"C:\Users\Donizete Senne\recipe-discovery\src\assets\typescript.svg","11/05/2026 09:44:32","1303"
"C:\Users\Donizete Senne\recipe-discovery\dist\icons.svg","11/05/2026 09:44:32","5031"
"C:\Users\Donizete Senne\recipe-discovery\public\icons.svg","11/05/2026 09:44:32","5031"
"C:\Users\Donizete Senne\recipe-discovery\dist\favicon.svg","11/05/2026 09:44:32","9522"
"C:\Users\Donizete Senne\recipe-discovery\public\favicon.svg","11/05/2026 09:44:32","9522"
"C:\Users\Donizete Senne\recipe-discovery\src\assets\hero.png","11/05/2026 09:44:31","13057"
"C:\Users\Donizete Senne\recipe-discovery\src\style.css","11/05/2026 09:44:31","5060"
"C:\Users\Donizete Senne\recipe-discovery\.gitignore","11/05/2026 09:44:30","253"
"C:\Users\Donizete Senne\.gemini\tmp\donizete-senne\chats\session-2026-05-11T01-45-fb45c3e6.jsonl","11/05/2026 09:44:27","560703"
"C:\Users\Donizete Senne\.quickwork\profiles\social-bf8f5b70177c\sessions\scheduled-kg-cloud-sync--742bea2b\workspace\tools\kg_cloud_sync_push\kg_cloud_sync_push_001.txt","11/05/2026 09:41:07","42"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_donut_tipo\visual.json","11/05/2026 09:40:23","2546"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_tabela_produtos\visual.json","11/05/2026 09:40:23","3971"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_linha_evolucao\visual.json","11/05/2026 09:40:22","3762"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_kpi_recuperavel\visual.json","11/05/2026 09:40:22","4172"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_kpi_pct_op\visual.json","11/05/2026 09:40:22","4156"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_kpi_total\visual.json","11/05/2026 09:40:22","2448"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_kpi_adm\visual.json","11/05/2026 09:40:22","2464"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_kpi_com\visual.json","11/05/2026 09:40:22","2454"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_ruptura\visuals\rup_kpi_op\visual.json","11/05/2026 09:40:22","4157"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_vendas\visuals\vnd_bar_lojas\visual.json","11/05/2026 09:39:07","2892"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_vendas\visuals\vnd_tabela_lojas\visual.json","11/05/2026 09:39:07","4620"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_vendas\visuals\vnd_linha_evolucao\visual.json","11/05/2026 09:39:07","3670"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_vendas\visuals\vnd_kpi_media_loja\visual.json","11/05/2026 09:37:19","4171"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_vendas\visuals\vnd_kpi_lojas_sem\visual.json","11/05/2026 09:37:19","4155"
"C:\Users\Donizete Senne\Desktop\projetos BI\Mob2Con_MCP_Setup\Nordestao_Report_Temp\definition\pages\pg_vendas\visuals\vnd_kpi_lojas_com\visual.json","11/05/2026 09:37:19","4155"
